dataset_seed,infrastructure,source_pool,target_pool,latency_ms,source,generator_seed
146588263,infrastructure_140,edge59,aws.faas.us-east-1,143.905,generated,12345
146588263,infrastructure_140,edge59,azure.faas.westeurope,29.193,generated,12345
146588263,infrastructure_140,edge59,azure.faas.eastus,82.646,generated,12345
146588263,infrastructure_140,edge59,gcp.faas.europe-west1,51.338,generated,12345
146588263,infrastructure_140,edge59,gcp.faas.us-central1,132.071,generated,12345
146588263,infrastructure_140,edge60,aws.faas.eu-west-1,37.464,generated,12345
146588263,infrastructure_140,edge60,aws.faas.us-east-1,149.363,generated,12345
146588263,infrastructure_140,edge60,azure.faas.westeurope,44.49,generated,12345
146588263,infrastructure_140,edge60,azure.faas.eastus,117.22,generated,12345
146588263,infrastructure_140,edge60,gcp.faas.europe-west1,37.214,generated,12345
146588263,infrastructure_140,edge60,gcp.faas.us-central1,148.508,generated,12345
146588263,infrastructure_140,edge61,aws.faas.eu-west-1,31.868,generated,12345
146588263,infrastructure_140,edge61,aws.faas.us-east-1,143.075,generated,12345
146588263,infrastructure_140,edge61,azure.faas.westeurope,29.057,generated,12345
146588263,infrastructure_140,edge61,azure.faas.eastus,95.243,generated,12345
146588263,infrastructure_140,edge61,gcp.faas.europe-west1,38.707,generated,12345
146588263,infrastructure_140,edge61,gcp.faas.us-central1,99.275,generated,12345
146588263,infrastructure_140,edge62,aws.faas.eu-west-1,58.423,generated,12345
146588263,infrastructure_140,edge62,aws.faas.us-east-1,130.902,generated,12345
146588263,infrastructure_140,edge62,azure.faas.westeurope,23.001,generated,12345
146588263,infrastructure_140,edge62,azure.faas.eastus,93.317,generated,12345
146588263,infrastructure_140,edge62,gcp.faas.europe-west1,42.487,generated,12345
146588263,infrastructure_140,edge62,gcp.faas.us-central1,127.493,generated,12345
146588263,infrastructure_140,edge63,aws.faas.eu-west-1,29.593,generated,12345
146588263,infrastructure_140,edge63,aws.faas.us-east-1,109.805,generated,12345
146588263,infrastructure_140,edge63,azure.faas.westeurope,58.19,generated,12345
146588263,infrastructure_140,edge63,azure.faas.eastus,85.018,generated,12345
146588263,infrastructure_140,edge63,gcp.faas.europe-west1,40.337,generated,12345
146588263,infrastructure_140,edge63,gcp.faas.us-central1,123.734,generated,12345
146588263,infrastructure_140,edge64,aws.faas.eu-west-1,44.777,generated,12345
146588263,infrastructure_140,edge64,aws.faas.us-east-1,129.799,generated,12345
146588263,infrastructure_140,edge64,azure.faas.westeurope,34.662,generated,12345
146588263,infrastructure_140,edge64,azure.faas.eastus,132.599,generated,12345
146588263,infrastructure_140,edge64,gcp.faas.europe-west1,38.642,generated,12345
146588263,infrastructure_140,edge64,gcp.faas.us-central1,85.877,generated,12345
146588263,infrastructure_140,edge65,aws.faas.eu-west-1,30.078,generated,12345
146588263,infrastructure_140,edge65,aws.faas.us-east-1,81.676,generated,12345
146588263,infrastructure_140,edge65,azure.faas.westeurope,39.136,generated,12345
146588263,infrastructure_140,edge65,azure.faas.eastus,122.783,generated,12345
146588263,infrastructure_140,edge65,gcp.faas.europe-west1,47.225,generated,12345
146588263,infrastructure_140,edge65,gcp.faas.us-central1,146.008,generated,12345
146588263,infrastructure_140,edge66,aws.faas.eu-west-1,38.509,generated,12345
146588263,infrastructure_140,edge66,aws.faas.us-east-1,115.372,generated,12345
146588263,infrastructure_140,edge66,azure.faas.westeurope,56.779,generated,12345
146588263,infrastructure_140,edge66,azure.faas.eastus,94.278,generated,12345
146588263,infrastructure_140,edge66,gcp.faas.europe-west1,35.271,generated,12345
146588263,infrastructure_140,edge66,gcp.faas.us-central1,143.952,generated,12345
146588263,infrastructure_140,edge67,aws.faas.eu-west-1,33.896,generated,12345
146588263,infrastructure_140,edge67,aws.faas.us-east-1,111.537,generated,12345
146588263,infrastructure_140,edge67,azure.faas.westeurope,50.574,generated,12345
146588263,infrastructure_140,edge67,azure.faas.eastus,136.294,generated,12345
146588263,infrastructure_140,edge67,gcp.faas.europe-west1,44.238,generated,12345
146588263,infrastructure_140,edge67,gcp.faas.us-central1,145.83,generated,12345
146588263,infrastructure_140,edge68,aws.faas.eu-west-1,27.894,generated,12345
146588263,infrastructure_140,edge68,aws.faas.us-east-1,112.395,generated,12345
146588263,infrastructure_140,edge68,azure.faas.westeurope,26.998,generated,12345
146588263,infrastructure_140,edge68,azure.faas.eastus,91.492,generated,12345
146588263,infrastructure_140,edge68,gcp.faas.europe-west1,42.73,generated,12345
146588263,infrastructure_140,edge68,gcp.faas.us-central1,88.25,generated,12345
146588263,infrastructure_140,edge69,aws.faas.eu-west-1,20.818,generated,12345
146588263,infrastructure_140,edge69,aws.faas.us-east-1,141.077,generated,12345
146588263,infrastructure_140,edge69,azure.faas.westeurope,28.641,generated,12345
146588263,infrastructure_140,edge69,azure.faas.eastus,134.816,generated,12345
146588263,infrastructure_140,edge69,gcp.faas.europe-west1,51.323,generated,12345
146588263,infrastructure_140,edge69,gcp.faas.us-central1,129.054,generated,12345
146588263,infrastructure_140,edge70,aws.faas.eu-west-1,35.234,generated,12345
146588263,infrastructure_140,edge70,aws.faas.us-east-1,89.45,generated,12345
146588263,infrastructure_140,edge70,azure.faas.westeurope,33.396,generated,12345
146588263,infrastructure_140,edge70,azure.faas.eastus,106.212,generated,12345
146588263,infrastructure_140,edge70,gcp.faas.europe-west1,57.886,generated,12345
146588263,infrastructure_140,edge70,gcp.faas.us-central1,123.202,generated,12345
146588263,infrastructure_140,edge71,aws.faas.eu-west-1,25.094,generated,12345
146588263,infrastructure_140,edge71,aws.faas.us-east-1,147.35,generated,12345
146588263,infrastructure_140,edge71,azure.faas.westeurope,47.636,generated,12345
146588263,infrastructure_140,edge71,azure.faas.eastus,92.789,generated,12345
146588263,infrastructure_140,edge71,gcp.faas.europe-west1,33.126,generated,12345
146588263,infrastructure_140,edge71,gcp.faas.us-central1,90.751,generated,12345
146588263,infrastructure_140,edge72,aws.faas.eu-west-1,32.786,generated,12345
146588263,infrastructure_140,edge72,aws.faas.us-east-1,139.599,generated,12345
146588263,infrastructure_140,edge72,azure.faas.westeurope,22.226,generated,12345
146588263,infrastructure_140,edge72,azure.faas.eastus,146.791,generated,12345
146588263,infrastructure_140,edge72,gcp.faas.europe-west1,25.897,generated,12345
146588263,infrastructure_140,edge72,gcp.faas.us-central1,134.735,generated,12345
146588263,infrastructure_140,edge73,aws.faas.eu-west-1,59.072,generated,12345
146588263,infrastructure_140,edge73,aws.faas.us-east-1,97.301,generated,12345
146588263,infrastructure_140,edge73,azure.faas.westeurope,51.357,generated,12345
146588263,infrastructure_140,edge73,azure.faas.eastus,81.445,generated,12345
146588263,infrastructure_140,edge73,gcp.faas.europe-west1,55.087,generated,12345
146588263,infrastructure_140,edge73,gcp.faas.us-central1,104.528,generated,12345
146588263,infrastructure_140,edge74,aws.faas.eu-west-1,51.205,generated,12345
146588263,infrastructure_140,edge74,aws.faas.us-east-1,130.013,generated,12345
146588263,infrastructure_140,edge74,azure.faas.westeurope,44.845,generated,12345
146588263,infrastructure_140,edge74,azure.faas.eastus,140.13,generated,12345
146588263,infrastructure_140,edge74,gcp.faas.europe-west1,41.128,generated,12345
146588263,infrastructure_140,edge74,gcp.faas.us-central1,132.29,generated,12345
146588263,infrastructure_140,edge75,aws.faas.eu-west-1,34.634,generated,12345
146588263,infrastructure_140,edge75,aws.faas.us-east-1,92.106,generated,12345
146588263,infrastructure_140,edge75,azure.faas.westeurope,35.482,generated,12345
146588263,infrastructure_140,edge75,azure.faas.eastus,138.53,generated,12345
146588263,infrastructure_140,edge75,gcp.faas.europe-west1,46.856,generated,12345
146588263,infrastructure_140,edge75,gcp.faas.us-central1,125.999,generated,12345
146588263,infrastructure_140,edge76,aws.faas.eu-west-1,50.991,generated,12345
146588263,infrastructure_140,edge76,aws.faas.us-east-1,112.463,generated,12345
146588263,infrastructure_140,edge76,azure.faas.westeurope,33.366,generated,12345
146588263,infrastructure_140,edge76,azure.faas.eastus,106.828,generated,12345
146588263,infrastructure_140,edge76,gcp.faas.europe-west1,42.833,generated,12345
146588263,infrastructure_140,edge76,gcp.faas.us-central1,126.625,generated,12345
146588263,infrastructure_140,edge77,aws.faas.eu-west-1,54.524,generated,12345
146588263,infrastructure_140,edge77,aws.faas.us-east-1,118.307,generated,12345
146588263,infrastructure_140,edge77,azure.faas.westeurope,43.428,generated,12345
146588263,infrastructure_140,edge77,azure.faas.eastus,118.973,generated,12345
146588263,infrastructure_140,edge77,gcp.faas.europe-west1,55.331,generated,12345
146588263,infrastructure_140,edge77,gcp.faas.us-central1,131.507,generated,12345
146588263,infrastructure_140,edge78,aws.faas.eu-west-1,27.229,generated,12345
146588263,infrastructure_140,edge78,aws.faas.us-east-1,122.406,generated,12345
146588263,infrastructure_140,edge78,azure.faas.westeurope,52.821,generated,12345
146588263,infrastructure_140,edge78,azure.faas.eastus,127.236,generated,12345
146588263,infrastructure_140,edge78,gcp.faas.europe-west1,47.757,generated,12345
146588263,infrastructure_140,edge78,gcp.faas.us-central1,143.133,generated,12345
146588263,infrastructure_140,edge79,aws.faas.eu-west-1,42.134,generated,12345
146588263,infrastructure_140,edge79,aws.faas.us-east-1,114.944,generated,12345
146588263,infrastructure_140,edge79,azure.faas.westeurope,49.743,generated,12345
146588263,infrastructure_140,edge79,azure.faas.eastus,141.019,generated,12345
146588263,infrastructure_140,edge79,gcp.faas.europe-west1,32.747,generated,12345
146588263,infrastructure_140,edge79,gcp.faas.us-central1,144.163,generated,12345
146588263,infrastructure_140,edge80,aws.faas.eu-west-1,45.16,generated,12345
146588263,infrastructure_140,edge80,aws.faas.us-east-1,85.428,generated,12345
146588263,infrastructure_140,edge80,azure.faas.westeurope,27.318,generated,12345
146588263,infrastructure_140,edge80,azure.faas.eastus,106.094,generated,12345
146588263,infrastructure_140,edge80,gcp.faas.europe-west1,58.676,generated,12345
146588263,infrastructure_140,edge80,gcp.faas.us-central1,94.266,generated,12345
146588263,infrastructure_140,edge81,aws.faas.eu-west-1,50.157,generated,12345
146588263,infrastructure_140,edge81,aws.faas.us-east-1,113.405,generated,12345
146588263,infrastructure_140,edge81,azure.faas.westeurope,55.219,generated,12345
146588263,infrastructure_140,edge81,azure.faas.eastus,149.823,generated,12345
146588263,infrastructure_140,edge81,gcp.faas.europe-west1,38.84,generated,12345
146588263,infrastructure_140,edge81,gcp.faas.us-central1,123.016,generated,12345
146588263,infrastructure_140,edge82,aws.faas.eu-west-1,33.119,generated,12345
146588263,infrastructure_140,edge82,aws.faas.us-east-1,115.792,generated,12345
146588263,infrastructure_140,edge82,azure.faas.westeurope,58.073,generated,12345
146588263,infrastructure_140,edge82,azure.faas.eastus,137.767,generated,12345
146588263,infrastructure_140,edge82,gcp.faas.europe-west1,37.941,generated,12345
146588263,infrastructure_140,edge82,gcp.faas.us-central1,111.807,generated,12345
146588263,infrastructure_140,edge83,aws.faas.eu-west-1,53.294,generated,12345
146588263,infrastructure_140,edge83,aws.faas.us-east-1,96.143,generated,12345
146588263,infrastructure_140,edge83,azure.faas.westeurope,21.452,generated,12345
146588263,infrastructure_140,edge83,azure.faas.eastus,142.468,generated,12345
146588263,infrastructure_140,edge83,gcp.faas.europe-west1,34.12,generated,12345
146588263,infrastructure_140,edge83,gcp.faas.us-central1,106.912,generated,12345
146588263,infrastructure_140,edge84,aws.faas.eu-west-1,28.508,generated,12345
146588263,infrastructure_140,edge84,aws.faas.us-east-1,142.648,generated,12345
146588263,infrastructure_140,edge84,azure.faas.westeurope,46.734,generated,12345
146588263,infrastructure_140,edge84,azure.faas.eastus,108.808,generated,12345
146588263,infrastructure_140,edge84,gcp.faas.europe-west1,23.268,generated,12345
146588263,infrastructure_140,edge84,gcp.faas.us-central1,136.845,generated,12345
146588263,infrastructure_140,edge85,aws.faas.eu-west-1,45.148,generated,12345
146588263,infrastructure_140,edge85,aws.faas.us-east-1,118.536,generated,12345
146588263,infrastructure_140,edge85,azure.faas.westeurope,39.147,generated,12345
146588263,infrastructure_140,edge85,azure.faas.eastus,147.196,generated,12345
146588263,infrastructure_140,edge85,gcp.faas.europe-west1,43.466,generated,12345
146588263,infrastructure_140,edge85,gcp.faas.us-central1,145.938,generated,12345
146588263,infrastructure_140,edge86,aws.faas.eu-west-1,29.678,generated,12345
146588263,infrastructure_140,edge86,aws.faas.us-east-1,115.266,generated,12345
146588263,infrastructure_140,edge86,azure.faas.westeurope,29.004,generated,12345
146588263,infrastructure_140,edge86,azure.faas.eastus,81.055,generated,12345
146588263,infrastructure_140,edge86,gcp.faas.europe-west1,23.047,generated,12345
146588263,infrastructure_140,edge86,gcp.faas.us-central1,98.307,generated,12345
146588263,infrastructure_140,edge87,aws.faas.eu-west-1,23.648,generated,12345
146588263,infrastructure_140,edge87,aws.faas.us-east-1,148.798,generated,12345
146588263,infrastructure_140,edge87,azure.faas.westeurope,53.325,generated,12345
146588263,infrastructure_140,edge87,azure.faas.eastus,130.96,generated,12345
146588263,infrastructure_140,edge87,gcp.faas.europe-west1,53.302,generated,12345
146588263,infrastructure_140,edge87,gcp.faas.us-central1,86.846,generated,12345
146588263,infrastructure_140,edge88,aws.faas.eu-west-1,41.169,generated,12345
146588263,infrastructure_140,edge88,aws.faas.us-east-1,144.783,generated,12345
146588263,infrastructure_140,edge88,azure.faas.westeurope,29.281,generated,12345
146588263,infrastructure_140,edge88,azure.faas.eastus,87.553,generated,12345
146588263,infrastructure_140,edge88,gcp.faas.europe-west1,59.118,generated,12345
146588263,infrastructure_140,edge88,gcp.faas.us-central1,124.194,generated,12345
146588263,infrastructure_140,fog1,aws.faas.eu-west-1,25.902,generated,12345
146588263,infrastructure_140,fog1,aws.faas.us-east-1,135.678,generated,12345
146588263,infrastructure_140,fog1,azure.faas.westeurope,22.003,generated,12345
146588263,infrastructure_140,fog1,azure.faas.eastus,110.054,generated,12345
146588263,infrastructure_140,fog1,gcp.faas.europe-west1,41.33,generated,12345
146588263,infrastructure_140,fog1,gcp.faas.us-central1,124.798,generated,12345
146588263,infrastructure_140,fog2,aws.faas.eu-west-1,51.476,generated,12345
146588263,infrastructure_140,fog2,aws.faas.us-east-1,82.794,generated,12345
146588263,infrastructure_140,fog2,azure.faas.westeurope,23.553,generated,12345
146588263,infrastructure_140,fog2,azure.faas.eastus,108.37,generated,12345
146588263,infrastructure_140,fog2,gcp.faas.europe-west1,45.691,generated,12345
146588263,infrastructure_140,fog2,gcp.faas.us-central1,81.171,generated,12345
146588263,infrastructure_140,fog3,aws.faas.eu-west-1,34.648,generated,12345
146588263,infrastructure_140,fog3,aws.faas.us-east-1,84.538,generated,12345
146588263,infrastructure_140,fog3,azure.faas.westeurope,55.247,generated,12345
